"id","activitat_id","userid","datesubmitted","grade","nevaluations"
223046,460,191,1667503010,0,4
180606,460,192,1666597054,0,2
221769,460,193,1667489064,100,6
174997,460,217,1666458149,0,1
183125,460,219,1666611774,100,16
183312,460,223,1666617452,100,20
166021,460,228,1666212703,100,1
188246,460,232,1666698884,100,3
163094,460,238,1666185635,100,9
171732,460,269,1666363013,100,1
183930,460,273,1666620536,0,1
281684,460,275,1673640902,100,1
186592,460,277,1666647659,100,2
156663,460,278,1666111469,0,0
192941,460,281,1666782089,100,16
193990,460,283,1666795601,0,3
183149,460,287,1666612587,100,1
228003,460,289,1667648556,100,6
185421,460,290,1666631834,0,0
187988,460,297,1666695983,0,0
171511,460,298,1666362021,100,1
176751,460,299,1666526432,100,3
215688,460,303,1667389047,0,1
171643,460,304,1666362611,0,1
216818,460,305,1667403492,100,21
187793,460,306,1666693013,0,1
268245,460,307,1670764358,100,1
193680,460,308,1666793934,100,17
199705,460,313,1666945962,100,2
179021,460,314,1666552115,0,0
179282,460,315,1666557491,100,4
167449,460,317,1666262666,100,1
173442,460,318,1666431149,100,1
183594,460,319,1666618874,100,6
266930,460,320,1670417237,0,1
187416,460,322,1666688993,0,0
198804,460,324,1666908628,0,0
93491,460,326,1665069201,100,1
239121,460,327,1668006485,100,5
172968,460,328,1666385372,100,21
180908,460,330,1666598998,100,3
220096,460,331,1667469973,100,1
254186,460,336,1668867491,0,0
179601,460,341,1666564872,100,1
178407,460,345,1666546292,100,3
199765,460,349,1666946484,100,1
217881,460,354,1667411608,0,1
196201,460,365,1666857138,100,4
176094,460,367,1666518202,100,9
214710,460,368,1667380461,100,1
183064,460,371,1666610439,100,5
158534,460,373,1666122847,100,1
293284,460,385,1674793712,0,1
214926,460,401,1667383069,100,6
192409,460,408,1666778199,100,1
197314,460,421,1666876339,100,2
192372,460,424,1666778000,0,0
174906,460,425,1666456662,0,0
181125,460,426,1666601573,100,6
196189,460,432,1666856720,100,3
189957,460,433,1666719575,0,0
245819,460,434,1668430046,100,1
203607,460,435,1667068194,100,19
183375,460,438,1666617926,100,5
246948,460,439,1668451804,100,1
195667,460,440,1666819236,0,1
227685,460,443,1667645912,0,3
215060,460,445,1667383799,100,5
186721,460,446,1666650503,100,2
170018,460,447,1666335673,100,7
188181,460,448,1666698479,0,0
204717,460,452,1667128251,100,1
186822,460,456,1666654433,100,10
174480,460,462,1666449431,100,1
230661,460,464,1667677561,100,1
160268,460,466,1666167917,100,3
213139,460,467,1667321757,100,11
191840,460,482,1666774689,100,9
176144,460,486,1666519155,100,9
230264,460,491,1667673514,100,12
195802,460,493,1666821338,100,11
199351,460,495,1666941142,100,4
187642,460,497,1666691304,0,1
229352,460,499,1667665034,0,3
191519,460,501,1666771242,100,1
225065,460,502,1667566541,0,1
172950,460,505,1666384066,100,2
227939,460,523,1667648014,0,3
224982,460,524,1667565029,0,8
228364,460,525,1667652452,100,1
228165,460,526,1667650412,100,1
182473,460,527,1666606060,100,7
138634,460,528,1665865971,0,0
220891,460,533,1667475294,100,7
232799,460,534,1667738039,100,1
216850,460,535,1667403724,100,3
205343,460,537,1667136526,100,3
207438,460,672,1667161681,100,1
209603,460,704,1667223187,100,1
185986,460,733,1666637185,0,1
187292,460,814,1666686873,0,0
194160,460,820,1666797685,100,1
173551,460,843,1666432075,100,8
185560,460,947,1666633241,0,1
209376,460,1005,1667217964,100,7
259932,460,1013,1669492569,0,2
228892,460,1021,1667660675,100,10
193175,460,1022,1666784395,100,1
217186,460,1027,1667407029,100,4
273496,460,1029,1671558520,100,6
174439,460,1035,1666448715,100,1
231676,460,1051,1667698384,100,8
206830,460,1059,1667153949,100,3
235191,460,1069,1667763288,0,2
213776,460,1165,1667328829,100,2
232366,460,1166,1667733403,0,0
231908,460,1174,1667725580,100,1
209714,460,1176,1667225385,100,4
183446,460,1177,1666618204,0,0
226139,460,1195,1667580413,100,1
251261,460,1197,1668619677,100,1
271294,460,1259,1671122811,0,1
226412,460,1388,1667584451,100,2
159548,461,35,1666163709,100,3
192087,461,73,1666776342,100,18
181305,461,76,1666602803,100,1
192093,461,81,1666776372,100,23
195900,461,92,1666824125,100,5
213878,461,128,1667330321,100,5
192059,461,164,1666776177,100,5
192597,461,165,1666779241,100,2
165561,461,171,1666205461,100,1
192124,461,172,1666776537,100,3
233912,461,173,1667752134,100,3
192145,461,180,1666776623,100,6
170144,461,186,1666336348,25,3
202979,461,188,1667061045,0,0
194547,461,190,1666801113,100,1
80834,461,223,1664883342,100,8
193478,461,228,1666790877,100,12
188306,461,232,1666699498,100,1
174582,461,269,1666450783,100,1
193457,461,273,1666790734,100,1
186671,461,277,1666649186,100,3
192873,461,278,1666781604,50,15
209116,461,283,1667213965,25,3
222692,461,290,1667499047,50,2
174904,461,298,1666456624,100,1
182708,461,299,1666606928,100,4
171779,461,304,1666363205,100,2
194005,461,308,1666795670,100,1
171953,461,317,1666364565,100,3
193860,461,319,1666794922,0,1
200794,461,320,1666965531,75,11
193655,461,326,1666793728,100,1
203940,461,328,1667076113,100,23
219079,461,330,1667425011,0,1
180652,461,341,1666597699,100,3
178649,461,345,1666548504,100,3
212782,461,354,1667316047,100,4
176232,461,367,1666520033,100,3
166827,461,373,1666256118,100,2
225345,461,401,1667571750,100,2
194346,461,408,1666799317,100,11
193298,461,426,1666787199,100,1
191703,461,433,1666773779,0,0
193740,461,438,1666794256,0,1
193989,461,440,1666795595,100,1
235608,461,446,1667769489,100,1
179900,461,447,1666594302,100,8
235599,461,448,1667769367,0,0
193973,461,456,1666795480,100,1
183279,461,462,1666617251,100,2
195186,461,464,1666810900,50,5
168732,461,466,1666283717,100,1
213210,461,467,1667322688,100,3
195160,461,486,1666810559,100,2
193969,461,493,1666795451,100,3
193133,461,501,1666783984,100,4
192730,461,517,1666779989,0,0
272950,461,523,1671462684,100,1
233030,461,534,1667741609,100,3
187393,461,814,1666688464,100,1
173658,461,843,1666433631,0,1
192480,461,947,1666778561,50,3
209754,461,1005,1667225765,100,1
193982,461,1022,1666795523,100,2
213896,461,1165,1667330641,100,1
232756,461,1166,1667737549,0,0
210194,461,1176,1667229215,100,3
183717,461,1177,1666619387,100,3
193873,461,1197,1666794985,0,0
216390,462,21,1667399445,100,1
169576,462,35,1666305250,100,2
169371,462,65,1666296878,100,1
202529,462,70,1667056806,100,1
176099,462,73,1666518256,100,2
181845,462,76,1666604399,100,2
171481,462,77,1666361897,100,3
175136,462,81,1666461283,100,1
231756,462,82,1667722062,100,1
214667,462,86,1667379506,100,1
180849,462,90,1666598680,100,5
169633,462,92,1666316840,100,1
220545,462,96,1667472782,100,1
192842,462,128,1666781343,100,5
205483,462,144,1667140257,0,2
230988,462,154,1667681187,100,1
215464,462,155,1667386964,100,4
161661,462,156,1666174188,100,9
176711,462,158,1666525719,100,2
177206,462,164,1666535144,100,1
184929,462,165,1666627493,100,1
232355,462,166,1667733206,100,1
217220,462,167,1667407364,100,1
160821,462,168,1666170775,0,0
198961,462,169,1666939133,100,1
210852,462,170,1667236644,100,2
170151,462,171,1666336388,100,1
172056,462,172,1666367577,100,3
177202,462,173,1666535015,100,2
191922,462,174,1666775249,100,8
191997,462,176,1666775723,100,1
179693,462,177,1666592295,100,3
179070,462,179,1666552985,100,1
212928,462,180,1667319022,100,1
192224,462,182,1666777306,0,0
217614,462,183,1667410057,100,9
179917,462,184,1666594352,100,1
213281,462,185,1667323465,100,1
176854,462,186,1666527787,100,1
223243,462,187,1667506313,100,5
204477,462,188,1667124652,100,1
201950,462,190,1667040832,0,2
221596,462,191,1667484855,100,1
178406,462,192,1666546286,100,7
224250,462,193,1667553433,100,9
214829,462,194,1667382395,100,3
199603,462,196,1666943719,100,1
181229,462,217,1666602370,100,1
201079,462,219,1666970758,100,1
72807,462,223,1664786535,100,5
218825,462,224,1667419817,100,17
178945,462,228,1666550704,100,3
180700,462,232,1666597947,100,1
166630,462,238,1666251296,100,4
296453,462,242,1675109161,100,4
176841,462,269,1666527485,100,1
205803,462,271,1667144364,0,13
184131,462,273,1666621597,0,5
281685,462,275,1673640975,0,1
178450,462,277,1666546559,100,1
156941,462,278,1666112438,100,9
186025,462,281,1666637717,100,6
200837,462,283,1666966326,100,2
178290,462,287,1666545487,100,14
223120,462,288,1667503888,100,1
228170,462,289,1667650473,100,1
185833,462,290,1666635324,100,2
188902,462,297,1666708553,100,8
174723,462,298,1666453248,100,1
176800,462,299,1666526914,100,2
209271,462,302,1667215877,100,1
209818,462,303,1667226148,100,2
171404,462,304,1666361524,100,2
218010,462,305,1667412565,100,1
187929,462,306,1666694991,100,2
190341,462,307,1666723561,100,1
186981,462,308,1666682367,100,2
237243,462,310,1667825172,100,7
295753,462,311,1675074930,100,4
199723,462,313,1666946191,100,6
179485,462,314,1666561004,100,1
183380,462,315,1666617957,100,1
180696,462,317,1666597934,100,2
180987,462,318,1666599697,100,1
183903,462,319,1666620336,100,7
266910,462,320,1670415932,100,6
212357,462,321,1667307586,100,1
196716,462,322,1666865103,100,1
198827,462,324,1666909942,100,6
149587,462,326,1666020148,0,0
233004,462,327,1667740894,100,2
173059,462,328,1666389532,100,4
234638,462,329,1667757540,100,4
192009,462,330,1666775833,100,1
210841,462,331,1667236568,100,1
196653,462,334,1666863672,100,7
233192,462,336,1667744566,100,2
180968,462,341,1666599438,100,1
233729,462,342,1667750619,100,2
184279,462,344,1666622602,100,2
181210,462,345,1666602241,100,1
202065,462,349,1667044322,100,1
215109,462,354,1667384047,100,3
174592,462,365,1666450870,100,1
181354,462,367,1666602992,100,1
214766,462,368,1667381668,100,1
185033,462,371,1666628425,100,1
181059,462,373,1666600885,100,1
293215,462,385,1674786496,100,1
203065,462,401,1667061959,100,1
233259,462,404,1667745745,100,16
174872,462,408,1666456190,100,1
200749,462,421,1666964337,100,1
180775,462,424,1666598286,100,1
179469,462,425,1666560478,100,1
183657,462,426,1666619181,100,4
195216,462,432,1666811261,0,0
178108,462,433,1666544092,100,3
231490,462,434,1667692801,100,3
203642,462,435,1667068617,100,4
176176,462,438,1666519505,100,4
234980,462,439,1667761018,100,1
172595,462,440,1666375941,100,1
229942,462,443,1667670851,100,2
220833,462,445,1667474759,100,2
190442,462,446,1666724849,100,2
180157,462,447,1666595341,100,1
189867,462,448,1666718713,100,1
214049,462,450,1667333834,100,2
204747,462,452,1667128708,100,2
187022,462,456,1666683148,100,4
294613,462,459,1674985717,100,4
181067,462,462,1666600998,100,1
174968,462,464,1666457522,100,9
171844,462,466,1666363641,100,1
213548,462,467,1667326221,100,1
232855,462,470,1667738727,0,0
236302,462,472,1667784457,0,16
259253,462,473,1669372309,100,3
235404,462,475,1667766367,100,4
222571,462,478,1667497809,100,1
179561,462,482,1666563080,100,1
204941,462,486,1667130977,100,1
231429,462,487,1667690967,100,2
230478,462,491,1667675222,100,1
183143,462,493,1666612080,100,5
174012,462,495,1666439225,100,1
187826,462,497,1666693249,100,1
230388,462,499,1667674596,100,6
200214,462,501,1666951895,100,3
226549,462,502,1667586688,100,4
177524,462,505,1666539027,100,1
294848,462,509,1675004731,0,0
179674,462,517,1666591781,100,1
180783,462,522,1666598329,100,2
228051,462,523,1667648897,100,2
222105,462,524,1667494172,100,1
233577,462,525,1667749649,100,1
228353,462,526,1667652236,100,2
182689,462,527,1666606870,100,3
154063,462,528,1666092973,100,1
191959,462,533,1666775493,100,1
233873,462,534,1667751807,0,0
222409,462,535,1667496611,100,2
205350,462,537,1667136723,100,1
230161,462,560,1667672840,100,3
230571,462,649,1667676498,100,1
236572,462,657,1667810540,0,0
206715,462,672,1667152706,100,1
212302,462,704,1667306580,100,1
236819,462,707,1667815300,100,10
200807,462,733,1666965771,100,4
236402,462,800,1667805605,100,1
191500,462,814,1666770818,100,1
194199,462,820,1666798162,100,1
155026,462,843,1666105478,100,1
226198,462,868,1667581351,100,2
199837,462,913,1666947031,0,5
194462,462,947,1666800267,100,1
229530,462,980,1667666550,100,9
233482,462,1000,1667748461,100,11
209902,462,1005,1667226523,100,1
235268,462,1013,1667764098,100,7
236856,462,1016,1667816107,100,2
230071,462,1021,1667672041,100,3
195608,462,1022,1666817970,100,1
224233,462,1024,1667553251,100,2
217370,462,1027,1667408622,100,1
223399,462,1029,1667508984,100,6
180053,462,1035,1666594901,100,1
236569,462,1036,1667810433,0,6
232726,462,1051,1667737277,100,3
231749,462,1053,1667720803,100,4
206921,462,1059,1667154777,100,1
237094,462,1066,1667820113,100,2
224178,462,1069,1667550949,100,4
216377,462,1164,1667399337,100,4
214091,462,1165,1667335272,100,1
239075,462,1166,1668003156,100,1
231926,462,1174,1667726682,100,1
210302,462,1176,1667230272,100,1
187893,462,1177,1666694396,0,3
196622,462,1193,1666863238,0,0
226318,462,1195,1667583205,100,1
184071,462,1197,1666621297,0,2
218704,462,1238,1667418005,0,0
205034,462,1241,1667131722,100,1
271330,462,1259,1671123468,100,1
236967,462,1324,1667818109,0,0
226872,462,1388,1667594703,100,1
235042,463,21,1667761653,75,4
169588,463,35,1666306835,100,6
170941,463,65,1666351110,75,3
231898,463,70,1667725378,50,2
206047,463,73,1667146958,100,29
182575,463,76,1666606392,100,4
209478,463,77,1667219576,100,22
180562,463,81,1666596929,100,9
232206,463,82,1667731803,100,6
269091,463,86,1670854460,100,14
198343,463,90,1666895337,100,6
169645,463,92,1666319129,100,11
193006,463,128,1666782560,100,3
205517,463,144,1667140897,100,4
231074,463,154,1667682781,100,3
169941,463,156,1666335236,100,3
179859,463,158,1666594107,100,5
190092,463,164,1666720891,100,3
210658,463,165,1667234258,100,4
232450,463,166,1667734441,100,9
220762,463,167,1667474142,100,27
181609,463,168,1666603792,100,2
199354,463,169,1666941164,100,5
210944,463,170,1667238329,100,7
171045,463,171,1666354347,100,1
210995,463,172,1667239747,75,6
180584,463,173,1666596983,100,4
199028,463,174,1666939568,100,1
214961,463,176,1667383263,100,3
199390,463,177,1666941366,100,23
180638,463,179,1666597616,100,3
218921,463,180,1667421265,100,9
208191,463,182,1667200668,100,38
180574,463,184,1666596953,100,3
215282,463,185,1667385743,100,5
176979,463,186,1666530490,100,6
226696,463,187,1667588836,100,7
205596,463,188,1667142464,100,7
204392,463,190,1667122591,100,7
223335,463,191,1667507994,50,17
185090,463,192,1666628831,75,6
224864,463,193,1667563246,100,6
229388,463,194,1667665324,100,4
224526,463,196,1667557756,75,2
181625,463,217,1666603830,100,5
209639,463,219,1667224242,100,12
72952,463,223,1664787492,100,5
190776,463,228,1666730583,100,6
187550,463,232,1666690254,75,3
166692,463,238,1666254520,100,4
176897,463,269,1666529109,100,2
208388,463,271,1667204621,100,7
200903,463,273,1666967067,100,5
281686,463,275,1673641046,100,1
209694,463,277,1667225256,100,7
159231,463,278,1666131072,100,50
208851,463,281,1667211264,100,25
216559,463,283,1667401373,100,7
205979,463,287,1667145886,100,12
223204,463,288,1667505273,100,7
228562,463,289,1667655498,100,2
191880,463,290,1666774958,100,5
194168,463,297,1666797725,100,2
180104,463,298,1666595112,100,2
210340,463,299,1667230613,100,31
210983,463,302,1667239348,75,2
216226,463,303,1667396034,100,16
183402,463,304,1666618057,100,3
222399,463,305,1667496562,100,5
200811,463,306,1666965835,100,8
268256,463,307,1670767331,100,1
187269,463,308,1666686381,100,10
201409,463,313,1666982422,100,12
181832,463,314,1666604368,100,3
184102,463,315,1666621497,100,10
186973,463,317,1666682279,100,11
183271,463,318,1666617195,100,1
184359,463,319,1666623009,100,19
266912,463,320,1670415981,100,1
220770,463,321,1667474215,100,4
205942,463,322,1667145519,100,3
198855,463,324,1666911949,100,6
167679,463,326,1666266526,75,1
233441,463,327,1667748131,100,2
195506,463,328,1666815714,100,22
234896,463,329,1667760057,0,1
199176,463,330,1666940379,100,10
210934,463,331,1667238116,100,5
196718,463,334,1666865123,75,6
234370,463,336,1667755399,100,6
186676,463,341,1666649265,100,4
234239,463,342,1667754398,50,21
181839,463,345,1666604389,100,12
202699,463,349,1667058288,100,4
215300,463,354,1667385824,100,9
182176,463,365,1666605328,100,5
188904,463,367,1666708569,100,2
215045,463,368,1667383655,100,5
185240,463,371,1666630308,100,5
189109,463,373,1666711052,100,2
293216,463,385,1674786533,100,1
